,,,,Day 5,,,,,,,Day 8,,,,,,,,,,,,,,EOT,,,,,,,,,,,,,
9453-12,Vascular endothelial growth factor B,VEGFB,P49765,1553.416667,1083.97534,0.210320062,0.308537539,1.813150472,856.75,19.45,1658.65,1189.190132,0.20242528,0.202328381,1.888047809,1.058751991,0.031938432,0.617924629,0.202328381,1.031455385,878.5,20.7,1.026464165,0.047463937,,,,,,,,,,,,,,
9456-34,Interleukin-22 receptor subunit alpha-2,IL22RA2,Q969J5,2381.25,501.3963028,0.750084799,0.433816167,0.903683042,2635.05,607.35,2494.333333,408.941759,0.486914177,0.121672505,0.843278452,1.066408371,0.13749166,0.549368566,0.433816167,0.932969531,2957.9,459.8,1.143025935,0.088961045,,,,,,,,,,,,,,
9457-3,Caveolin-2,CAV2,P51636,768.9166667,68.09379357,0.448331758,0.121672505,1.087115321,707.3,55.2,843.5166667,96.44890559,0.690265662,0.433816167,1.055781547,1.098342177,0.095435462,0.598023705,0.433816167,0.974301135,798.95,82.75,1.127312838,0.029015031,,,,,,,,,,,,,,
9459-7,Tumor necrosis factor receptor superfamily member 6,FAS,P25445,2930.6,669.4675895,0.923032863,0.433816167,1.01168551,2896.75,152.15,3194.583333,508.8682129,0.613781407,0.308537539,1.077267643,1.114874689,0.151056068,0.342653493,0.202328381,1.092210397,2965.45,318.85,1.020750848,0.056457326,,,,,,,,,,,,,,
9461-2,Intercellular adhesion molecule 4,ICAM4,Q14773,1050.033333,666.5978089,0.826720092,0.308537539,0.902710912,1163.2,360.6,1064.483333,670.4661747,0.767907432,0.308537539,0.861058308,1.018925848,0.044454631,0.484226292,0.202328381,0.968064702,1236.25,418.05,1.052538995,0.033102165,,,,,,,,,,,,,,
9463-26,Fc_MOUSE,nan,Q99LC4,559.3333333,168.2539516,0.426019622,0.433816167,1.133171259,493.6,12,598.55,205.208591,0.484035535,0.308537539,1.131153737,1.060829179,0.045860407,0.675342586,0.433816167,0.989203909,529.15,5.05,1.072406982,0.015840526,,,,,,,,,,,,,,
9467-24,Fc_MOUSE,nan,Q99LC4,460.3166667,13.32871795,0.986268576,0.433816167,1.000253513,460.2,2.6,503.6833333,21.22760912,0.073746387,0.066807201,1.060051212,1.094897734,0.050791545,0.047615938,0.202328381,1.060510764,475.15,7.65,1.032424914,0.010790298,,,,,,,,,,,,,,
9468-8,Vesicular integral-membrane protein VIP36,LMAN2,Q12907,4117.55,743.5327806,0.971560719,0.433816167,1.003570645,4102.9,208.8,4605.35,755.141697,0.230646185,0.308537539,1.114408779,1.127346592,0.128782223,0.110795208,0.121672505,1.117744834,4132.55,100.65,1.008590296,0.026796572,,,,,,,,,,,,,,
9470-15,Methyltransferase-like protein 24,METTL24,Q5JXM2,472.5166667,17.90878897,0.303408645,0.066807201,0.916973931,515.3,24,505.5666667,36.05572847,0.123054381,0.202328381,0.940851711,1.071564942,0.087250196,0.762691694,0.433816167,1.024711714,537.35,7.35,1.045723326,0.062967902,,,,,,,,,,,,,,
9474-22,Asialoglycoprotein receptor 2,ASGR2,P07307,259.4333333,17.22320786,0.461086711,0.202328381,1.056754922,245.5,12.9,275.4,24.42764827,0.343669611,0.202328381,1.049142857,1.061558588,0.058050165,0.835649698,0.433816167,0.991279236,262.5,6.1,1.070897633,0.031423949,,,,,,,,,,,,,,
9475-22,Epididymal secretory glutathione peroxidase,GPX5,O75715,812.4166667,1023.125785,0.23866691,0.433816167,4.064115391,199.9,27.7,871.1333333,1010.26085,0.202406272,0.121672505,4.189148032,1.172237005,0.134190741,0.078232475,0.121672505,1.127497532,207.95,29.65,1.039680328,0.004256403,,,,,,,,,,,,,,
9478-69,Phosphoribosyl pyrophosphate synthase-associated protein 1,PRPSAP1,Q14558,970.25,153.993298,0.627090009,0.308537539,0.943547603,1028.3,81,1576.083333,1484.159688,0.54539697,0.433816167,1.431501665,1.712877128,1.770706516,0.456057168,0.433816167,1.628279666,1101,329.9,1.051955118,0.23795744,,,,,,,,,,,,,,
9482-110,ADP-ribose pyrophosphatase; mitochondrial,NUDT9,Q9BW91,1089.6,137.3261932,0.386700436,0.308537539,1.06085094,1027.1,26.7,1147.483333,154.4389892,0.277845449,0.202328381,1.190953122,1.064642143,0.179803614,0.319313973,0.308537539,1.137336703,963.5,103.8,0.936083519,0.076727261,,,,,,,,,,,,,,
9484-75,Desmoglein-2,DSG2,Q14126,607.1,102.5245336,0.32616685,0.202328381,0.854168132,710.75,66.95,657.1,82.89800963,0.372787898,0.121672505,0.871485411,1.093599972,0.084830903,0.428448363,0.308537539,1.030802184,754,70.5,1.06092128,0.000743834,,,,,,,,,,,,,,
9486-13,Beta-defensin 125,DEFB125,Q8N687,1163.533333,767.6282057,0.222644636,0.121672505,1.71258954,679.4,76.7,1257.866667,867.9138622,0.230047701,0.202328381,1.733792787,1.067532837,0.044442059,0.926023025,0.433816167,0.99449449,725.5,48.7,1.073442686,0.049504054,,,,,,,,,,,,,,
9487-60,Somatoliberin,GHRH,P01286,848.4833333,522.8507512,0.555729253,0.433816167,1.269899474,668.15,164.45,944.3333333,572.5502443,0.61958061,0.433816167,1.221173326,1.114444556,0.058952114,0.187983691,0.202328381,0.964465774,773.3,195.1,1.155504515,0.007599016,,,,,,,,,,,,,,
9490-3,Uncharacterized protein C4orf32,FAM241A,Q8N8J7,1537.95,171.9294308,0.600525554,0.202328381,1.078581948,1425.9,155,1591.333333,375.5213916,0.715323037,0.433816167,0.914822267,1.028273791,0.185055537,0.193563181,0.121672505,0.848864732,1739.5,300.3,1.211351765,0.078925925,,,,,,,,,,,,,,
9491-13,Fc_MOUSE,nan,Q99LC4,146.0166667,10.85578443,0.633366526,0.433816167,0.918055119,159.05,20.15,164.15,38.20605319,0.947978866,0.433816167,0.983228512,1.124167603,0.237574708,0.545502783,0.433816167,1.080639431,166.95,32.75,1.040280014,0.074117307,,,,,,,,,,,,,,
9492-5,Fc_MOUSE,nan,Q99LC4,249.9,21.2479803,0.274186983,0.308537539,1.065444468,234.55,7.75,269.8,31.75379242,0.118215025,0.202328381,1.117415614,1.079469811,0.080763463,0.576118564,0.202328381,1.046567121,241.45,6.35,1.031438682,0.061153911,,,,,,,,,,,,,,
9493-56,Fc_MOUSE,nan,Q99LC4,543.85,62.06536205,0.650947234,0.433816167,0.8820858,616.55,119.35,552.0833333,68.80914224,0.674506187,0.202328381,0.910502735,1.014903883,0.039401144,0.606111959,0.202328381,1.024964738,606.35,96.75,0.990184194,0.034755468,,,,,,,,,,,,,,
9495-10,C-X-C motif chemokine 17,CXCL17,Q6UXB2,557.8833333,105.2551411,0.85330725,0.433816167,1.026653171,543.4,53.8,605.1333333,107.5780285,0.762709064,0.433816167,0.93993994,1.09048401,0.111499678,0.355034761,0.308537539,0.925116508,643.8,96.4,1.178753163,0.060697607,,,,,,,,,,,,,,
9497-3,Fc_MOUSE,nan,Q99LC4,189.3833333,10.00323559,0.28612467,0.202328381,1.039140375,182.25,3.75,205.8833333,8.656676935,0.157045973,0.202328381,1.043239591,1.088290031,0.036063546,0.927681524,0.433816167,1.004265487,197.35,3.15,1.083667661,0.039581639,,,,,,,,,,,,,,
9500-5,Fc_MOUSE,nan,Q99LC4,287.0833333,43.11153816,0.379714746,0.433816167,1.106934002,259.35,19.45,311.6333333,51.5977605,0.237607741,0.308537539,1.126860724,1.085021836,0.057663314,0.700629693,0.308537539,1.015464807,276.55,13.25,1.068497724,0.029042918,,,,,,,,,,,,,,
9503-1,Neuromedin-S,NMS,Q5H8A3,3004.866667,1650.060325,0.192424997,0.121672505,1.651978706,1818.95,328.45,3254.95,1571.502877,0.127988866,0.066807201,1.664510355,1.110680296,0.109212306,0.87686613,0.433816167,1.017303994,1955.5,190.2,1.091788003,0.092579658,,,,,,,,,,,,,,
9504-19,Ras-related protein Rab-27A,RAB27A,P51159,954.8,181.1912158,0.829337906,0.433816167,1.069384555,892.85,222.35,988.2166667,193.1508169,0.858896034,0.433816167,1.045953288,1.038949367,0.113018162,0.69241954,0.433816167,0.968758843,944.8,187.3,1.072454074,0.057299841,,,,,,,,,,,,,,
9506-10,Apolipoprotein L1,APOL1,O14791,3120.516667,834.848526,0.631968237,0.308537539,1.121016172,2783.65,489.55,3124.283333,864.2350826,0.758014859,0.433816167,1.089302628,1.009328675,0.113977355,0.834165911,0.433816167,0.986133954,2868.15,609.25,1.023520863,0.03886457,,,,,,,,,,,,,,
9507-55,Fibroblast growth factor-binding protein 1,FGFBP1,Q14512,233.2333333,119.8815341,0.38180482,0.433816167,1.346612779,173.2,33.4,322.2166667,184.9790656,0.197249989,0.433816167,1.62653542,1.703891789,1.126107374,0.346467939,0.433816167,1.457593463,198.1,16.4,1.168976009,0.130737868,,,,,,,,,,,,,,
9508-104,Fc_MOUSE,nan,Q99LC4,295.3,65.21929674,0.297212404,0.202328381,1.134242366,260.35,8.85,362.6166667,125.2617182,0.153230172,0.202328381,1.376676791,1.239581205,0.41216747,0.279717383,0.121672505,1.227502946,263.4,23.3,1.009839699,0.055167731,,,,,,,,,,,,,,
9509-4,Trimeric intracellular cation channel type B,TMEM38B,Q9NVV0,411.0166667,37.66959059,0.31918215,0.433816167,1.068964023,384.5,15.7,439.6666667,163.4441359,0.234005485,0.308537539,1.291048794,1.084164684,0.451445814,0.373416831,0.433816167,1.223075563,340.55,7.05,0.886424941,0.017859224,,,,,,,,,,,,,,
9511-61,Neurexophilin-2,NXPH2,O95156,975.55,221.6754516,0.01968476,0.121672505,1.526204631,639.2,38.2,896.7833333,236.6098435,0.444487324,0.308537539,1.171423595,0.922652007,0.142384642,0.149310894,0.033376508,0.774139413,765.55,107.85,1.191842181,0.097499419,,,,,,,,,,,,,,
9512-24,Fc_MOUSE,nan,Q99LC4,643.0666667,63.96175072,0.510373175,0.202328381,1.116725999,575.85,71.35,697.7166667,95.56145347,0.896516409,0.433816167,1.025149378,1.082970581,0.079537898,0.114281957,0.066807201,0.919278867,680.6,101.9,1.178065351,0.030989037,,,,,,,,,,,,,,
9513-9,Fibroblast growth factor 22,FGF22,Q9HCT0,348.8166667,27.0722131,0.203931835,0.202328381,1.078592043,323.4,11.2,430.45,99.9531015,0.154281198,0.121672505,1.211170512,1.240409013,0.305013205,0.356137466,0.308537539,1.127732217,355.4,3.3,1.099914495,0.027888195,,,,,,,,,,,,,,
9514-46,EF-hand calcium-binding domain-containing protein 14:C-term,EFCAB14,O75071,535.6333333,29.59356161,0.767104651,0.308537539,1.024253434,522.95,32.65,576.3833333,50.53066451,0.589393092,0.202328381,1.051314789,1.077181265,0.088207904,0.496050851,0.433816167,1.027815926,548.25,37.15,1.048029358,0.005606351,,,,,,,,,,,,,,
9518-95,Phospholipase A1 member A,PLA1A,Q53H76,401,38.08499267,0.157305561,0.121672505,1.077956989,372,5.3,431.7666667,61.62009052,0.062603393,0.066807201,1.179690346,1.074973089,0.095213642,0.085944973,0.308537539,1.092492894,366,2.8,0.983963461,0.006491953,,,,,,,,,,,,,,
9522-3,Apoptosis-inducing factor 1; mitochondrial,AIFM1,O95831,2548.9,847.5514045,0.587847521,0.433816167,1.107206464,2302.1,204.3,2640.316667,883.6606012,0.346719451,0.433816167,1.219292372,1.061969205,0.311775954,0.420687647,0.433816167,1.131207571,2165.45,239.75,0.938792519,0.020830845,,,,,,,,,,,,,,
9523-34,Integral membrane protein 2C:C-term,ITM2C,Q9NQX7,407.8,108.8947657,0.205895176,0.308537539,1.212067172,336.45,9.05,450.4833333,152.1740606,0.195541517,0.121672505,1.292449672,1.090862077,0.086387329,0.216231707,0.308537539,1.052884751,348.55,8.05,1.036069785,0.003942433,,,,,,,,,,,,,,
9524-46,Putative spermatogenesis-associated protein 31D4,SPATA31D4,Q6ZUB0,599.05,32.47099988,0.612893776,0.202328381,0.91899977,651.85,76.15,663.55,65.27242271,0.667668548,0.308537539,0.954679519,1.112126603,0.140130696,0.611732545,0.433816167,1.038165935,695.05,53.85,1.071241663,0.042532872,,,,,,,,,,,,,,
9525-1,Inactive tyrosine-protein kinase 7,PTK7,Q13308,2165.2,357.9048943,0.376659441,0.308537539,1.079900249,2005,48.2,2283.733333,368.3056822,0.312768591,0.433816167,1.105656419,1.064435824,0.137959061,0.624974984,0.433816167,1.033938574,2065.5,106.2,1.029496191,0.028218595,,,,,,,,,,,,,,
9526-3,Colipase-like protein 1,CLPSL1,A2RUU4,611.0833333,212.7341801,0.174080487,0.121672505,1.327287866,460.4,0.3,700.5666667,251.4498404,0.193238712,0.066807201,1.332762611,1.146239026,0.072961278,0.966085131,0.433816167,1.004002102,525.65,38.95,1.141669946,0.083856427,,,,,,,,,,,,,,
9530-6,Fc_MOUSE,nan,Q99LC4,421.1,32.33950113,0.668223387,0.433816167,1.015922799,414.5,1.3,450.9666667,69.71732608,0.992766427,0.433816167,1.000702689,1.065510587,0.095082967,0.703536062,0.433816167,0.979944846,450.65,12.25,1.087316895,0.032963841,,,,,,,,,,,,,,
9531-24,Leukocyte-specific transcript 1 protein,LST1,O00453,1048,201.9194889,0.963981826,0.308537539,0.995393456,1052.85,49.35,841.05,127.0402134,0.893488833,0.433816167,1.013740734,0.821889405,0.137088324,0.605435111,0.308537539,1.043962837,829.65,55.15,0.787278412,0.015479708,,,,,,,,,,,,,,
9532-5,WW domain binding protein 1-like,WBP1L,Q9NX94,907.8666667,316.6005405,0.118040194,0.066807201,1.440715174,630.15,55.55,1018,417.4497255,0.154669438,0.121672505,1.477289218,1.106345376,0.099632944,0.780293174,0.433816167,1.013826028,689.1,77,1.091257617,0.025994826,,,,,,,,,,,,,,
9535-14,Fc_MOUSE,nan,Q99LC4,1826.183333,199.1448503,0.925708017,0.433816167,1.010392461,1807.4,151.4,1783.95,197.6975447,0.485020493,0.433816167,0.963542089,0.989211996,0.159411843,0.748505271,0.433816167,0.958170011,1851.45,16.85,1.032397158,0.095803325,,,,,,,,,,,,,,
9536-16,Epididymal secretory protein E3-alpha,EDDM3A,Q14507,2101.583333,385.9423161,0.832312226,0.433816167,0.922900702,2277.15,646.75,2116.3,370.0131664,0.825094656,0.433816167,0.913339951,1.045098731,0.276901725,0.794958913,0.433816167,1.034112037,2317.1,709.1,1.010624278,0.024363238,,,,,,,,,,,,,,
9539-25,Fc_MOUSE,nan,Q99LC4,151.5333333,28.67488254,0.632367893,0.308537539,0.818877781,185.05,51.65,164.1,46.35328108,0.684354521,0.433816167,0.808972147,1.07014415,0.096878446,0.989857141,0.433816167,0.99863953,202.85,71.65,1.071602032,0.088093786,,,,,,,,,,,,,,
9541-15,Beta-1;3-galactosyltransferase 1,B3GALT1,Q9Y5Z6,450.6333333,80.05978322,0.404341334,0.308537539,1.093239528,412.2,22.9,487.6333333,124.0436034,0.327497896,0.308537539,1.140796194,1.071337246,0.094042969,0.696166769,0.433816167,1.030000482,427.45,0.55,1.040132762,0.05645085,,,,,,,,,,,,,,
9543-131,Conserved oligomeric Golgi complex subunit 8,COG8,Q96MW5,514.1,121.8040366,0.117943254,0.202328381,1.252375152,410.5,12.4,520.3833333,109.8864325,0.157727867,0.308537539,1.186870415,1.024813219,0.095784255,0.371238661,0.308537539,0.959100931,438.45,7.45,1.068514466,0.014128086,,,,,,,,,,,,,,
9544-24,Uncharacterized protein C7orf69,C7orf69,Q9H7B7,261.85,13.20552283,0.545262713,0.308537539,1.034366976,253.15,10.15,389.6833333,250.8406494,0.36558909,0.433816167,1.407053018,1.495112575,0.979647152,0.401293676,0.433816167,1.368423388,276.95,20.15,1.092580402,0.035790278,,,,,,,,,,,,,,
9545-156,Granzyme K,GZMK,P49863,360.9333333,61.31097419,0.169281015,0.121672505,0.873613296,413.15,18.05,383.25,75.71762785,0.200045942,0.308537539,0.884389062,1.060298834,0.093142819,0.906628559,0.433816167,1.008563736,433.35,3.75,1.051295813,0.055006389,,,,,,,,,,,,,,
9547-29,EMI domain-containing protein 1,EMID1,Q96A84,88.1,31.47199814,0.325219215,0.308537539,1.211829436,72.7,1.5,88.73333333,17.53241442,0.179009553,0.202328381,1.160671463,1.047853141,0.117608966,0.944277785,0.308537539,0.996285435,76.45,0.95,1.051759972,0.008633287,,,,,,,,,,,,,,
9550-153,Tetratricopeptide repeat protein 17:Tetratricopeptide repeat 2,TTC17,Q96AE7,247.6,24.22897714,0.675399092,0.433816167,0.907292048,272.9,45.3,260.8666667,18.91548454,0.623235475,0.433816167,0.912440247,1.060345414,0.099859975,0.917886232,0.433816167,1.006089319,285.9,37.4,1.053927712,0.037900056,,,,,,,,,,,,,,
9557-5,MANSC domain-containing protein 1,MANSC1,Q9H8J5,3865.583333,1099.357853,0.346979243,0.202328381,0.776603617,4977.55,759.45,4281.083333,1227.527452,0.186234265,0.202328381,0.781383563,1.110362794,0.076701827,0.992029239,0.433816167,0.999190112,5478.85,499.75,1.111262792,0.06915019,,,,,,,,,,,,,,
9561-21,Versican core protein,VCAN,P13611,342.75,21.39413861,0.531883425,0.308537539,1.060324826,323.25,22.05,366.2166667,14.90664468,0.180750645,0.066807201,1.11328976,1.070583669,0.04637533,0.240852665,0.121672505,1.050197316,328.95,14.05,1.019411927,0.026072801,,,,,,,,,,,,,,
9565-6,PRKC apoptosis WT1 regulator protein,PAWR,Q96IZ0,360.85,93.3050865,0.794023982,0.433816167,0.947859207,380.7,53.8,226.35,61.6972109,0.684416756,0.433816167,1.05549079,0.648093819,0.144217232,0.526982543,0.308537539,1.128399537,214.45,1.15,0.574347824,0.078145293,,,,,,,,,,,,,,
9566-103,Fc_MOUSE,nan,Q99LC4,479.4,84.62231778,0.475396951,0.433816167,1.092649573,438.75,34.65,512.7333333,73.00113393,0.822375033,0.433816167,1.032175809,1.076236747,0.075318725,0.311948192,0.308537539,0.9526369,496.75,52.75,1.129744971,0.031007035,,,,,,,,,,,,,,
9568-289,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,FCAMR,Q8WWV6,651.2833333,154.2121744,0.444161758,0.066807201,0.310652675,2096.5,1213.4,615.25,170.7364026,0.458562344,0.066807201,0.287077433,0.939234632,0.065791296,0.679962538,0.433816167,0.958634306,2143.15,1342.75,0.979763217,0.073410595,,,,,,,,,,,,,,
9569-14,Scavenger receptor class A member 3:region 1,SCARA3,Q6AZY7,492.65,222.6002452,0.433934387,0.433816167,1.21822453,404.4,33.5,498.2666667,161.1414148,0.53844133,0.433816167,1.128832503,1.050051631,0.096639723,0.479340105,0.308537539,0.964078701,441.4,47.8,1.089176257,0.027973777,,,,,,,,,,,,,,
9573-108,Thioredoxin domain-containing protein 11:N-term,TXNDC11,Q6PKC3,134.9166667,17.05211782,0.298923231,0.202328381,1.083668005,124.5,4.9,147.9,12.16100325,0.015135067,0.033376508,1.153216374,1.102567607,0.063208775,0.125057467,0.121672505,1.069343571,128.25,2.05,1.031069562,0.024114384,,,,,,,,,,,,,,
9574-11,Myc box-dependent-interacting protein 1,BIN1,O00499,749.25,103.53796,0.048343111,0.033376508,1.232420429,607.95,30.35,766.8166667,95.85465415,0.043957522,0.033376508,1.175918826,1.025644599,0.030059504,0.492285586,0.308537539,0.95401816,652.1,2.7,1.075078697,0.049228783,,,,,,,,,,,,,,
9576-58,Motor neuron and pancreas homeobox protein 1,MNX1,P50219,530.6333333,33.74461274,0.998783114,0.433816167,1.00015707,530.55,42.85,584.2666667,32.74719666,0.875676444,0.433816167,0.968531565,1.101649078,0.018417786,0.805385431,0.433816167,0.975064703,603.25,95.75,1.129821513,0.089222784,,,,,,,,,,,,,,
9577-26,Synaptotagmin-2,SYT2,Q8N9I0,720.0333333,216.8190464,0.211521073,0.202328381,1.255069432,573.7,39.2,765.1166667,217.4513847,0.261398789,0.308537539,1.232468857,1.068577526,0.058132384,0.813594699,0.308537539,0.989614771,620.8,61.7,1.079791407,0.033767085,,,,,,,,,,,,,,
9578-263,MANSC domain-containing protein 4,MANSC4,A6NHS7,283.7,26.11302357,0.550409663,0.308537539,1.054059075,269.15,16.95,303.5333333,32.27551532,0.825532688,0.433816167,1.032601916,1.070845548,0.066153856,0.808511119,0.308537539,0.983639742,293.95,33.35,1.088656246,0.055349347,,,,,,,,,,,,,,
9579-59,Transmembrane gamma-carboxyglutamic acid protein 4,PRRG4,Q9BZD6,231.7,27.65748844,0.16059154,0.121672505,1.128867235,205.25,9.75,237.9666667,26.36365343,0.094911089,0.308537539,1.11642818,1.032887115,0.101892386,0.902110701,0.433816167,0.993257255,213.15,4.05,1.039898888,0.02966633,,,,,,,,,,,,,,
9580-5,Laminin subunit gamma-2,LAMC2,Q13753,1836.95,447.0380549,0.767862978,0.308537539,0.92805719,1979.35,359.95,1786.183333,476.7900845,0.32996291,0.121672505,0.816261091,0.987674428,0.172087027,0.289061673,0.308537539,0.882885592,2188.25,259.55,1.118689031,0.072307635,,,,,,,,,,,,,,
9581-4,Pre-mRNA-processing factor 6:region 2,PRPF6,O94906,781.5333333,137.7032518,0.590254003,0.308537539,1.173737829,665.85,155.75,862.8,130.5417813,0.875869101,0.433816167,1.04657933,1.117933766,0.144876327,0.122375095,0.308537539,0.902812524,824.4,192.4,1.238278975,0.000693775,,,,,,,,,,,,,,
9582-93,Sushi domain-containing protein 1,SUSD1,Q6UWL2,237.8333333,17.16834943,0.793297795,0.433816167,1.027801786,231.4,18.8,251.75,23.34714472,0.518536576,0.433816167,1.042874896,1.05776154,0.046444265,0.839230387,0.433816167,1.010652434,241.4,10,1.046612569,0.041816406,,,,,,,,,,,,,,
9583-17,RING finger protein 24,RNF24,Q9Y225,671.6666667,123.6422213,0.405147763,0.308537539,1.082024433,620.75,10.95,739.4166667,155.4245306,0.602126373,0.433816167,1.060171577,1.098742013,0.061463295,0.600097042,0.433816167,0.978385059,697.45,31.45,1.123015936,0.030854572,,,,,,,,,,,,,,
9584-105,Fc_MOUSE,nan,Q99LC4,858.5333333,100.4022355,0.647179745,0.433816167,1.076328381,797.65,98.05,914.25,86.44562356,0.892525431,0.433422363,1.028055774,1.068397078,0.058449063,0.529461691,0.308537539,0.963140128,889.3,145.2,1.109285187,0.045677412,,,,,,,,,,,,,,
9585-80,CXADR-like membrane protein:Cytoplasmic domain,CLMP,Q9H6B4,1348.616667,1845.03479,0.347547155,0.308537539,2.732759203,493.5,7.5,1384.3,1849.691737,0.347020752,0.308537539,2.631999239,1.053431069,0.062773422,0.825906426,0.308537539,0.987824398,525.95,13.45,1.066415318,0.043461226,,,,,,,,,,,,,,
9590-10,Cytochrome c oxidase subunit 7A-related protein; mitochondrial,COX7A2L,O14548,9863.966667,16681.44473,0.430254287,0.202328381,2.863893929,3444.25,746.45,9399.533333,15761.73822,0.429230394,0.202328381,2.82607737,1.002890017,0.110093047,0.692586978,0.202328381,1.028579242,3326,579.1,0.975024555,0.04317546,,,,,,,,,,,,,,
9594-30,Zinc transporter 5,SLC30A5,Q8TAD4,704.15,129.8449813,0.23488025,0.121672505,0.898838397,783.4,11.8,500.8833333,53.70665436,0.54032563,0.308537539,0.946044638,0.736812852,0.154727463,0.515992012,0.308537539,1.088986977,529.45,31.95,0.676603915,0.050975142,,,,,,,,,,,,,,
9595-11,Beta-1;4-galactosyltransferase 2,B4GALT2,O60909,1007.05,109.7718657,0.934103127,0.433816167,0.988952175,1018.3,104.8,1037.316667,68.70850061,0.985934772,0.433816167,1.002432032,1.038765972,0.099482565,0.626739499,0.308537539,1.022850675,1034.8,112.8,1.015559746,0.006254874,,,,,,,,,,,,,,
